primary_identifier,gender,network_stay,average_monthly_bill_amount,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_stddev,vusage_offnet_days,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan,dusage_avg_bin,dusage_sum_bin,dusage_min_bin,dusage_max_bin,vusage_onnet_avg_bin,vusage_offnet_avg_bin,vusage_offnet_sum_bin,vusage_offnet_min_bin,vusage_offnet_max_bin,device_type__2G,device_type__3G,device_type__4G,device_category__Basic,device_category__Feature phone,device_category__Modem,device_category__Pluggable card,device_category__Smartphone,device_category__Tablet,district_name__Ampara,district_name__Anuradhapura,district_name__Badulla,district_name__Batticaloa,district_name__Colombo,district_name__Galle,district_name__Gampaha,district_name__Hambantota,district_name__Jaffna,district_name__Kalutara,district_name__Kandy,district_name__Kegalle,district_name__Kilinochchi,district_name__Kurunegala,district_name__Mannar,district_name__Matale,district_name__Matara,district_name__Monaragala,district_name__Mullaitivu,district_name__Nuwara Eliya,district_name__Polonnaruwa,district_name__Puttalam,district_name__Ratnapura,district_name__Trincomalee,district_name__Unknown,district_name__Vavuniya,age_group__20-30,age_group__30-40,age_group__40-50,age_group__50-60,age_group__60-70,age_group__<20,age_group__>70
1009673,0,169,3078.91,30,312.5684642,0,0,0,0,0,0,0,0,1,200,1,5,400,10000,100,1700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4992319,1,175,1559.35,30,177.4717173,0,0,0,0,0,23,8.138286759,0,0,110,1,3,200,6000,100,1000,0,10,200,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9217461,0,53,1773.86,30,235.9623977,0,0,0,0,0,17,2.806136145,0,1,,,3,300,9000,100,1300,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7296790,0,74,1698.67,28,207.3319536,0,0,0,0,0,26,5.314209037,0,1,,,3,200,5000,0,800,0,10,210,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3314679,0,252,4715.04,30,462.6844247,27,16.35,0,2,3.55799228,15,33.89235254,0,1,,,6,700,19000,100,1700,20,40,530,0,130,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6635559,0,219,3756.16,29,553.3819624,0,0,0,0,0,0,0,0,1,700,3,6,500,14000,0,1700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8186311,0,34,956.62,27,602.4322907,0,0,0,0,0,0,0,0,0,250,1,1,400,11000,0,3000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9813316,0,131,2014.41,30,37.19307178,0,0,0,0,0,10,4.399071944,0,0,500,1,3,100,3000,100,200,0,10,50,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2112601,1,122,2539.09,30,1145.573617,0,0,0,0,0,2,1.870743359,0,0,400,2,6,2200,65000,600,5700,0,10,10,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2649022,0,3,1124.46,21,348.1896058,0,0,0,0,0,1,0.818317088,0,0,360,2,1,600,11000,100,1300,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9204876,1,127,2063.04,30,209.5334011,0,0,0,0,0,25,10.45165543,0,0,350,1,3,300,9000,100,800,0,10,230,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6507869,0,26,494.24,0,0,0,0,0,0,0,1,0.182574186,0,0,,,1,0,0,0,0,0,10,10,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9147989,0,229,2997.92,30,243.5130841,284,96.25,0,7,23.2408112,28,5.505062949,0,1,,,2,400,10000,100,1300,50,10,190,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8423363,1,8,556.15,30,208.3116227,0,0,0,0,0,3,0.497220884,0,0,,,1,200,5000,100,800,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1310155,1,38,1592.82,6,0.000226909,0,0,0,0,0,0,0,0,0,,,6,100,0,0,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4043137,0,9,1641.01,30,326.6955416,0,0,0,0,0,0,0,0,0,1040,3,1,300,7000,100,1500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4456501,0,184,5250.63,29,634.0759135,10,10.3,0,1,1.880514114,0,0,0,0,0,1,6,500,13000,0,2900,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2627052,1,177,652.85,30,166.5355156,2,2.083333333,0,1,0.380362887,0,0,0,0,200,1,1,200,6000,100,800,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6382867,0,156,4015.16,30,643.158717,0,0,0,0,0,4,5.391108906,0,0,1300,2,5,1300,37000,100,2400,0,20,50,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1636203,0,48,625.12,30,419.1724198,0,0.116666667,0,1,0.021300322,0,0,0,0,760,3,1,1000,30000,600,2700,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3073953,0,6,954.85,30,114.1048683,0,0,0,0,0,23,10.19336041,0,0,700,3,2,200,5000,100,600,0,10,220,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2963555,1,33,1120.96,30,386.3615905,548,179.0666667,0,8,40.54329484,3,0.590070293,0,0,360,2,1,500,14000,100,1200,70,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7961210,1,99,2945.62,26,350.3183393,0,0,0,0,0,0,0,0,0,200,1,6,400,9000,0,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2694514,1,17,1062.05,30,193.3945709,65,65.76666667,0,1,12.00729562,8,1.807790453,0,0,700,3,1,500,13000,100,900,70,10,30,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7377084,1,15,3473.63,30,368.534864,0,0,0,0,0,0,0,0,0,350,1,7,1100,32000,400,1800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4955515,1,109,6054.79,30,362.975476,0,0,0,0,0,25,26.08451146,0,0,1300,4,3,700,21000,200,1600,0,40,830,0,100,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7105177,0,34,535.25,30,129.7244219,0,0,0,0,0,0,0,0,0,,,1,100,3000,100,700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5214480,1,15,3025.81,29,1618.464854,224,74.08333333,0,7,18.46932838,8,5.500854572,0,1,2950,2,1,2300,65000,0,6000,40,10,60,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5776101,0,87,612.88,0,0,0,0,0,0,0,25,1.963243091,0,0,,,1,0,0,0,0,0,10,60,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7869093,0,89,4678.83,28,1291.119336,0,0,0,0,0,0,0,0,0,950,2,5,1000,28000,100,6100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1865237,0,128,1421.78,30,932.7029849,0,0,0,0,0,9,0.494928301,0,0,100,1,3,300,9000,100,4900,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5288562,1,211,5469.65,30,728.2845676,0,0,0,0,0,0,0,0,0,250,2,7,700,20000,200,3200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7344306,1,50,1776.63,30,397.6271511,0,0,0,0,0,0,0,0,1,110,1,5,500,15000,100,1700,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4084220,1,224,4868.75,30,176.3512003,0,0,0,0,0,29,5.373388736,0,1,610,3,4,400,10000,100,700,0,10,240,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6886839,0,22,1089.6,30,223.6592266,0,0,0,0,0,0,0,0,1,900,4,3,500,13000,100,1100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6674817,0,97,3162.34,30,849.8902992,15,15.66666667,0,1,2.860328911,4,7.22232077,0,0,650,1,5,600,17000,100,3600,20,20,70,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7131440,0,136,545.18,29,292.0934261,0,0,0,0,0,5,1.295423224,0,0,,,1,200,4000,0,1700,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5939707,0,180,795.71,0,0,0,0,0,0,0,26,12.91092504,0,1,,,1,0,0,0,0,0,10,260,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3660069,0,10,917.16,30,367.8330822,0,0,0,0,0,0,0,0,1,760,3,1,600,18000,200,1500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5677811,0,178,3624.46,30,385.0014163,0,0,0,0,0,19,3.636999627,0,0,350,1,4,500,14000,100,1700,0,10,80,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4194769,0,63,635.3,30,185.9080885,0,0,0,0,0,4,1.260513893,0,0,,,1,200,4000,100,900,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7919061,1,14,1020.62,29,74.77860873,0,0,0,0,0,25,9.612373442,0,0,1340,2,1,100,2000,0,400,0,20,280,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6160665,0,18,1870.46,30,665.375794,0,0,0,0,0,4,1.692312647,0,1,,,3,400,11000,100,3000,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7400547,1,149,1584.42,30,233.3445584,0,0,0,0,0,6,2.554189457,0,2,250,1,4,500,15000,100,1100,0,10,20,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3940821,0,227,1345.42,26,55.27836755,0,0,0,0,0,2,0.370370099,0,0,40,1,2,100,2000,0,300,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5598079,0,197,2482.93,30,129.7430817,853,106.35,0,14,35.29274808,23,3.989068276,0,0,,,5,300,8000,100,600,70,10,110,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4886877,0,8,1667.55,30,235.2929697,0,0,0,0,0,0,0,0,0,,,2,200,6000,100,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3932886,0,206,2618.26,30,212.0224065,1,1.583333333,0,1,0.289075794,0,0,0,0,,,6,600,17000,200,1000,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9016403,0,6,1223.39,30,241.3658402,0,0,0,0,0,4,1.402266114,0,0,,,2,200,5000,100,1000,0,10,20,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8474274,1,9,1942.37,12,39.43490158,0,0,0,0,0,0,0,0,0,,,5,100,1000,0,300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9646475,0,190,3029.52,21,154.0370947,0,0,0,0,0,11,3.216386937,0,0,200,1,1,100,2000,0,800,0,10,50,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332242,1,195,2495.1,25,285.5861231,0,0,0,0,0,0,0,0,0,650,1,5,400,9000,0,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8362247,0,190,1561.99,25,192.2946446,0,0,0,0,0,2,0.964701067,0,0,,,4,200,5000,0,800,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1617735,0,41,2941.44,30,418.8799686,0,0,0,0,0,21,15.35654612,0,1,1000,1,4,500,14000,100,1800,0,20,320,0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3427641,0,7,825,30,337.0518753,0,0,0,0,0,0,0,1,0,360,2,1,600,17000,100,1300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7417299,0,5,1146.83,26,151.0054432,0,0,0,0,0,16,3.27367982,0,0,,,1,200,5000,0,500,0,10,80,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6225590,0,162,2510.96,0,0,7,7.1,0,1,1.366395637,18,12.37746896,0,0,,,1,0,0,0,0,10,20,220,0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5058192,0,10,1140.34,18,136.4427605,0,0,0,0,0,1,0.146059349,0,1,,,2,200,3000,0,600,0,10,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8877260,1,104,2115.47,30,344.5027539,0,0,0,0,0,23,7.254441543,0,0,700,4,4,300,8000,100,1500,0,10,180,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9209622,1,67,987.96,30,387.5315376,0,0,0,0,0,11,2.012766169,0,0,,,2,300,9000,100,2200,0,10,30,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7675609,0,28,1723.53,30,243.9619666,0,0,0,0,0,2,0.549928592,0,0,350,1,2,400,10000,100,800,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4411362,1,74,1803.55,30,89.92451523,0,0,0,0,0,25,15.94582168,0,1,0,1,3,200,5000,100,500,0,30,520,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6644662,0,139,1121.91,30,320.9650279,0,0,0,0,0,6,2.721410368,0,0,350,1,1,1100,31000,300,1800,0,10,30,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9418953,0,144,4021.2,29,461.7674892,17,7.466666667,0,3,1.879041918,17,27.69844148,0,0,300,1,7,500,13000,0,2400,10,40,670,0,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8424028,0,219,2156.99,30,449.1763539,0,0,0,0,0,24,3.458517583,0,0,820,4,2,700,19000,100,1800,0,10,100,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4194461,0,11,3390.64,30,493.7538958,485,88.38333333,0,10,26.58661245,13,3.524085164,0,0,960,3,7,1900,55000,800,3100,50,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6668331,0,253,2375.93,13,90.33323804,29,15.78333333,0,3,3.315165239,21,3.683801872,0,1,350,1,2,100,2000,0,500,10,10,90,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7422755,0,63,1021.82,0,0,0,0,0,0,0,15,3.167403675,0,0,,,1,0,0,0,0,0,10,60,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9767165,0,19,2574.01,30,398.1587112,0,0,0,0,0,29,4.139378998,0,0,200,1,3,500,15000,100,1800,0,10,150,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4709703,1,11,1070.52,25,268.372324,3,3.016666667,0,1,0.550765461,5,3.728546123,0,0,560,3,1,300,7000,0,1100,10,10,30,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3957143,1,143,1578.18,30,495.2419372,0,0,0,0,0,0,0,0,0,,,7,1100,33000,400,2600,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3801236,0,45,2637.95,30,396.5331232,0,0,0,0,0,0,0,0,0,110,1,6,1300,39000,500,2100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014803,0,4,2719.9,30,371.9235572,0,0,0,0,0,6,1.443168166,0,1,,,3,600,18000,100,1500,0,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5408668,0,213,7126.43,30,257.9748005,4,4.066666667,0,1,0.742468356,30,15.17293438,0,0,760,2,4,500,15000,100,1200,10,20,510,10,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8370431,0,166,1266.52,30,188.2761724,0,0,0,0,0,13,3.826355301,0,0,,,2,500,13000,100,900,0,10,60,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1001828,0,249,1287.17,30,168.2003524,0,0,0,0,0,15,1.662295033,0,1,650,3,2,300,7000,100,700,0,10,30,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9788826,0,222,1246.18,30,187.1092093,0,0,0,0,0,20,10.45970038,0,0,350,2,2,500,13000,200,1000,0,10,200,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5823470,0,132,2114.78,30,576.4292455,0,0,0,0,0,11,2.142637234,0,0,600,2,1,700,19000,200,2500,0,10,40,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2648351,0,83,4898.34,30,224.1044781,1,1.416666667,0,1,0.258646763,2,1.410187347,0,1,100,2,4,600,18000,300,1200,10,10,10,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9877389,1,5,1241.8,30,562.5221797,70,36.43333333,0,3,7.816019915,7,6.012009294,0,0,360,2,1,800,22000,100,1800,30,10,60,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6135740,0,71,1304.86,11,38.426931,113,37.83333333,0,5,9.821124394,15,10.09819744,0,0,250,2,1,100,1000,0,200,30,10,150,0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9096295,0,117,4084.89,30,2274.496972,0,0,0,0,0,0,0,0,0,320,2,4,4000,120000,400,8300,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2810056,1,102,1041.35,30,405.5613145,0,0,0,0,0,13,2.444859922,0,1,410,3,2,400,12000,100,1500,0,10,40,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8234282,0,75,3512.63,30,63.94548585,0,0,0,0,0,0,0,0,0,650,1,7,100,2000,100,400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6661384,0,8,641.6,0,0,0,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5910929,1,65,1915.46,30,29.04274139,0,0,0,0,0,17,3.039000432,0,0,110,1,4,100,1000,100,200,0,10,50,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7331992,1,128,2420.66,30,103.7896347,0,0,0,0,0,0,0,0,0,650,1,5,100,2000,100,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
